agency_code,agency_collection_num,collection_id,code,name,street,city,zip,region,site_code,site_name,site_street,site_city,site_zip,site_region,calculated_neighborhood,calculated_neighborhood_distance,calculated_city,calculated_city_distance,calculated_subcounty,calculated_county,calculated_state,longitude,latitude,coordinate_precision,group,identified_by,trap_type,lure,collection_date,disease_week,num_trap,trap_nights,trap_problem,comments,species,add_date,add_user,males,females - mixed,females - gravid
CNSL,173,3406109,2291,152205-802,NW Lincoln/Del Rey,Del Rey,93616,"Fresno County (California, USA)",2291,152205-802,NW Lincoln/Del Rey,Del Rey,93616,"Fresno County (California, USA)",,,Del Rey,0,Parlier-Del Rey,Fresno,California,-119.596006,36.652513,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; Del Rey stonefruit orchard to the South,Culex quinquefasciatus,04/24/25 09:27 AM,,5,,9
CNSL,173,3406109,2291,152205-802,NW Lincoln/Del Rey,Del Rey,93616,"Fresno County (California, USA)",2291,152205-802,NW Lincoln/Del Rey,Del Rey,93616,"Fresno County (California, USA)",,,Del Rey,0,Parlier-Del Rey,Fresno,California,-119.596006,36.652513,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; Del Rey stonefruit orchard to the South,Culex stigmatosoma,04/24/25 09:27 AM,,1,,
CNSL,173,3406109,2291,152205-802,NW Lincoln/Del Rey,Del Rey,93616,"Fresno County (California, USA)",2291,152205-802,NW Lincoln/Del Rey,Del Rey,93616,"Fresno County (California, USA)",,,Del Rey,0,Parlier-Del Rey,Fresno,California,-119.596006,36.652513,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; Del Rey stonefruit orchard to the South,Culex tarsalis,04/24/25 09:27 AM,,1,,
CNSL,174,3406110,3435,142214-807,Rainbow Route and Quality Ave,Sanger,93657,"Fresno County (California, USA)",3435,142214-807,Rainbow Route and Quality Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,17.30447966,Sanger,Fresno,California,-119.542803,36.706992,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; persimmon orchard NE of Quality and 8th,Culex quinquefasciatus,04/24/25 09:28 AM,,,,53
CNSL,174,3406110,3435,142214-807,Rainbow Route and Quality Ave,Sanger,93657,"Fresno County (California, USA)",3435,142214-807,Rainbow Route and Quality Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,17.30447966,Sanger,Fresno,California,-119.542803,36.706992,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; persimmon orchard NE of Quality and 8th,Culex tarsalis,04/24/25 09:28 AM,,,,3
CNSL,174,3406110,3435,142214-807,Rainbow Route and Quality Ave,Sanger,93657,"Fresno County (California, USA)",3435,142214-807,Rainbow Route and Quality Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,17.30447966,Sanger,Fresno,California,-119.542803,36.706992,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; persimmon orchard NE of Quality and 8th,Culex stigmatosoma,04/24/25 09:28 AM,,,,2
CNSL,175,3406111,2685,142210-801,NE of Fairbanks & Oak,Sanger,93657,"Fresno County (California, USA)",2685,142210-801,NE of Fairbanks & Oak,Sanger,93657,"Fresno County (California, USA)",,,Sanger,32.29316193,Sanger,Fresno,California,-119.569425,36.72144,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; orchard NE of Fairbanks and Oak,Culex quinquefasciatus,04/24/25 09:30 AM,,,,4
CNSL,176,3406112,2703,152205-816,10591 E American Ave,Del Rey,93616,"Fresno County (California, USA)",2703,152205-816,10591 E American Ave,Del Rey,93616,"Fresno County (California, USA)",,,Del Rey,0,Parlier-Del Rey,Fresno,California,-119.599964,36.662836,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; Del Rey almond orchard Portola/ American,Culex quinquefasciatus,04/24/25 09:31 AM,,1,,3
CNSL,176,3406112,2703,152205-816,10591 E American Ave,Del Rey,93616,"Fresno County (California, USA)",2703,152205-816,10591 E American Ave,Del Rey,93616,"Fresno County (California, USA)",,,Del Rey,0,Parlier-Del Rey,Fresno,California,-119.599964,36.662836,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; Del Rey almond orchard Portola/ American,Culex stigmatosoma,04/24/25 09:31 AM,,,,2
CNSL,177,3406113,2266,142215-809,Greenwood and Church,Sanger,93657,"Fresno County (California, USA)",2266,142215-809,Greenwood and Church,Sanger,93657,"Fresno County (California, USA)",,,Sanger,0,Sanger,Fresno,California,-119.564886,36.713961,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,"Fixed; Holding Park, Greenwood and Church",Culex quinquefasciatus,04/24/25 09:32 AM,,3,,19
CNSL,177,3406113,2266,142215-809,Greenwood and Church,Sanger,93657,"Fresno County (California, USA)",2266,142215-809,Greenwood and Church,Sanger,93657,"Fresno County (California, USA)",,,Sanger,0,Sanger,Fresno,California,-119.564886,36.713961,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,"Fixed; Holding Park, Greenwood and Church",Culex stigmatosoma,04/24/25 09:32 AM,,1,,3
CNSL,178,3406169,2083,142222-803,2590 North,Sanger,93657,"Fresno County (California, USA)",2083,142222-803,2590 North,Sanger,93657,"Fresno County (California, USA)",,,Sanger,0,Sanger,Fresno,California,-119.573136,36.693394,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,"Fixed; St. Mary's Church, NE North and Bethel",Culex quinquefasciatus,04/24/25 09:59 AM,,1,,14
CNSL,179,3406172,2561,142215-824,489 Brehler Ave,Sanger,93657,"Fresno County (California, USA)",2561,142215-824,489 Brehler Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,0,Sanger,Fresno,California,-119.571822,36.708803,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; 489 Brehler,Culex quinquefasciatus,04/24/25 10:00 AM,,3,,34
CNSL,179,3406172,2561,142215-824,489 Brehler Ave,Sanger,93657,"Fresno County (California, USA)",2561,142215-824,489 Brehler Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,0,Sanger,Fresno,California,-119.571822,36.708803,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; 489 Brehler,Culex stigmatosoma,04/24/25 10:00 AM,,,,9
CNSL,180,3406174,2086,142227-801,3545 Greenwood Ave.,Sanger,93657,"Fresno County (California, USA)",2086,142227-801,3545 Greenwood Ave.,Sanger,93657,"Fresno County (California, USA)",,,Sanger,516.4777413,Sanger,Fresno,California,-119.566456,36.684236,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; 3545 Greenwood Ave,Culex quinquefasciatus,04/24/25 10:00 AM,,2,,33
CNSL,181,3406178,2522,142216-810,1246 S Indianola Ave,Sanger,93657,"Fresno County (California, USA)",2522,142216-810,1246 S Indianola Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,259.4953178,Sanger,Fresno,California,-119.581387,36.719266,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,"Fixed; SE of CA and Indianola, oranges",Culex quinquefasciatus,04/24/25 10:01 AM,,,,13
CNSL,182,3406180,2529,142221-805,11342 E Annadale Ave,Sanger,93657,"Fresno County (California, USA)",2529,142221-805,11342 E Annadale Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,312.7500022,Sanger,Fresno,California,-119.586756,36.699062,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; W of Annadale and Indianola on S side oranges,Culex quinquefasciatus,04/24/25 10:02 AM,,2,,12
CNSL,183,3406185,2523,142216-811,11333 E Church Ave,Sanger,93657,"Fresno County (California, USA)",2523,142216-811,11333 E Church Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,234.6261506,Sanger,Fresno,California,-119.585979,36.713487,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,"Fixed; SW of Church and Indianola, almonds",Culex quinquefasciatus,04/24/25 10:03 AM,,1,,3
CNSL,183,3406185,2523,142216-811,11333 E Church Ave,Sanger,93657,"Fresno County (California, USA)",2523,142216-811,11333 E Church Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,234.6261506,Sanger,Fresno,California,-119.585979,36.713487,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,"Fixed; SW of Church and Indianola, almonds",Culex stigmatosoma,04/24/25 10:03 AM,,,,1
CNSL,183,3406185,2523,142216-811,11333 E Church Ave,Sanger,93657,"Fresno County (California, USA)",2523,142216-811,11333 E Church Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,234.6261506,Sanger,Fresno,California,-119.585979,36.713487,Exact,,JB- Collected by CR,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,"Fixed; SW of Church and Indianola, almonds",Culex tarsalis,04/24/25 10:03 AM,,,,1
CNSL,184,3406187,2020,132217-804,North/East of Ashlan and Quail Lake Drive,Clovis,93611,"Fresno County (California, USA)",2020,132217-804,North/East of Ashlan and Quail Lake Drive,Clovis,93611,"Fresno County (California, USA)",,,Clovis,1559.192632,Sanger,Fresno,California,-119.595,36.795,Exact,,JB- Collected by MT,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,"Fixed; QL, Red Bank Slough",Culex quinquefasciatus,04/24/25 10:04 AM,,2,,11
CNSL,184,3406187,2020,132217-804,North/East of Ashlan and Quail Lake Drive,Clovis,93611,"Fresno County (California, USA)",2020,132217-804,North/East of Ashlan and Quail Lake Drive,Clovis,93611,"Fresno County (California, USA)",,,Clovis,1559.192632,Sanger,Fresno,California,-119.595,36.795,Exact,,JB- Collected by MT,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,"Fixed; QL, Red Bank Slough",Culex stigmatosoma,04/24/25 10:04 AM,,,,17
CNSL,184,3406187,2020,132217-804,North/East of Ashlan and Quail Lake Drive,Clovis,93611,"Fresno County (California, USA)",2020,132217-804,North/East of Ashlan and Quail Lake Drive,Clovis,93611,"Fresno County (California, USA)",,,Clovis,1559.192632,Sanger,Fresno,California,-119.595,36.795,Exact,,JB- Collected by MT,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,"Fixed; QL, Red Bank Slough",Culex thriambus,04/24/25 10:04 AM,,,,2
CNSL,185,3406189,8185,132218-807,Thompson and Ashlan,Clovis,,"Fresno County (California, USA)",8185,132218-807,Thompson and Ashlan,Clovis,,"Fresno County (California, USA)",,,Clovis,481.7008441,Fresno,Fresno,California,-119.620901,36.797503,Exact,,JB- Collected by MT,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; NE of Ashlan and Thompson in almond orchard,Culex quinquefasciatus,04/24/25 10:06 AM,,2,,21
CNSL,185,3406189,8185,132218-807,Thompson and Ashlan,Clovis,,"Fresno County (California, USA)",8185,132218-807,Thompson and Ashlan,Clovis,,"Fresno County (California, USA)",,,Clovis,481.7008441,Fresno,Fresno,California,-119.620901,36.797503,Exact,,JB- Collected by MT,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; NE of Ashlan and Thompson in almond orchard,Culex stigmatosoma,04/24/25 10:06 AM,,,,6
CNSL,185,3406189,8185,132218-807,Thompson and Ashlan,Clovis,,"Fresno County (California, USA)",8185,132218-807,Thompson and Ashlan,Clovis,,"Fresno County (California, USA)",,,Clovis,481.7008441,Fresno,Fresno,California,-119.620901,36.797503,Exact,,JB- Collected by MT,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; NE of Ashlan and Thompson in almond orchard,Culiseta inornata,04/24/25 10:06 AM,,,,1
CNSL,186,3406190,2141,132216-814,11648 E. Ashlan,Clovis,93611,"Fresno County (California, USA)",2141,132216-814,11648 E. Ashlan,Clovis,93611,"Fresno County (California, USA)",,,Clovis,2712.790777,Sanger,Fresno,California,-119.582086,36.798539,Exact,,JB- Collected by MT,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; Wolf Lakes,Culex quinquefasciatus,04/24/25 10:06 AM,,1,,8
CNSL,186,3406190,2141,132216-814,11648 E. Ashlan,Clovis,93611,"Fresno County (California, USA)",2141,132216-814,11648 E. Ashlan,Clovis,93611,"Fresno County (California, USA)",,,Clovis,2712.790777,Sanger,Fresno,California,-119.582086,36.798539,Exact,,JB- Collected by MT,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; Wolf Lakes,Culex stigmatosoma,04/24/25 10:06 AM,,,,7
CNSL,186,3406190,2141,132216-814,11648 E. Ashlan,Clovis,93611,"Fresno County (California, USA)",2141,132216-814,11648 E. Ashlan,Clovis,93611,"Fresno County (California, USA)",,,Clovis,2712.790777,Sanger,Fresno,California,-119.582086,36.798539,Exact,,JB- Collected by MT,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; Wolf Lakes,Culex tarsalis,04/24/25 10:06 AM,,,,1
CNSL,187,3406193,2658,132221-815,3218 N Indianola Ave,Sanger,93657,"Fresno County (California, USA)",2658,132221-815,3218 N Indianola Ave,Sanger,93657,"Fresno County (California, USA)",,,Clovis,2933.989855,Sanger,Fresno,California,-119.582314,36.783216,Exact,,JB- Collected by MT,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,"Fixed; Orchard N of Shields Ave, on E side of Indianola Ave",Culex quinquefasciatus,04/24/25 10:08 AM,,3,,4
CNSL,187,3406193,2658,132221-815,3218 N Indianola Ave,Sanger,93657,"Fresno County (California, USA)",2658,132221-815,3218 N Indianola Ave,Sanger,93657,"Fresno County (California, USA)",,,Clovis,2933.989855,Sanger,Fresno,California,-119.582314,36.783216,Exact,,JB- Collected by MT,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,"Fixed; Orchard N of Shields Ave, on E side of Indianola Ave",Culex stigmatosoma,04/24/25 10:08 AM,,,,4
CNSL,187,3406193,2658,132221-815,3218 N Indianola Ave,Sanger,93657,"Fresno County (California, USA)",2658,132221-815,3218 N Indianola Ave,Sanger,93657,"Fresno County (California, USA)",,,Clovis,2933.989855,Sanger,Fresno,California,-119.582314,36.783216,Exact,,JB- Collected by MT,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,"Fixed; Orchard N of Shields Ave, on E side of Indianola Ave",Culex tarsalis,04/24/25 10:08 AM,,1,,
CNSL,188,3406195,2576,132101-803,8403 E Bullard Ave,Clovis,93619,"Fresno County (California, USA)",2576,132101-803,8403 E Bullard Ave,Clovis,93619,"Fresno County (California, USA)",,,Clovis,82.51455514,Fresno,Fresno,California,-119.637761,36.82322,Exact,,JB- Collected by MT,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; NW corner Bullard/ Leonard,Culex quinquefasciatus,04/24/25 10:10 AM,,2,,34
CNSL,188,3406195,2576,132101-803,8403 E Bullard Ave,Clovis,93619,"Fresno County (California, USA)",2576,132101-803,8403 E Bullard Ave,Clovis,93619,"Fresno County (California, USA)",,,Clovis,82.51455514,Fresno,Fresno,California,-119.637761,36.82322,Exact,,JB- Collected by MT,GRVD,Infusion (fresh grass or other freshly picked organic material),2025-04-23,17,1,1,N,Fixed; NW corner Bullard/ Leonard,Culex stigmatosoma,04/24/25 10:10 AM,,,,30
CNSL,189,3406196,2083,142222-803,2590 North,Sanger,93657,"Fresno County (California, USA)",2083,142222-803,2590 North,Sanger,93657,"Fresno County (California, USA)",,,Sanger,0,Sanger,Fresno,California,-119.573136,36.693394,Exact,,JB- Collected by CR,BGSENT,"BG-Lure, CO2 (dry ice)",2025-04-23,17,1,1,N,"Fixed; St. Mary's Church, NE North and Bethel",Culex quinquefasciatus,04/24/25 10:11 AM,,,2,
CNSL,189,3406196,2083,142222-803,2590 North,Sanger,93657,"Fresno County (California, USA)",2083,142222-803,2590 North,Sanger,93657,"Fresno County (California, USA)",,,Sanger,0,Sanger,Fresno,California,-119.573136,36.693394,Exact,,JB- Collected by CR,BGSENT,"BG-Lure, CO2 (dry ice)",2025-04-23,17,1,1,N,"Fixed; St. Mary's Church, NE North and Bethel",Aedes aegypti,04/24/25 10:11 AM,,1,,
CNSL,190,3406200,2561,142215-824,489 Brehler Ave,Sanger,93657,"Fresno County (California, USA)",2561,142215-824,489 Brehler Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,0,Sanger,Fresno,California,-119.571822,36.708803,Exact,,JB- Collected by CR,BGSENT,"BG-Lure, CO2 (dry ice)",2025-04-23,17,1,1,N,Fixed; 489 Brehler,Culex quinquefasciatus,04/24/25 10:14 AM,,,2,
CNSL,190,3406200,2561,142215-824,489 Brehler Ave,Sanger,93657,"Fresno County (California, USA)",2561,142215-824,489 Brehler Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,0,Sanger,Fresno,California,-119.571822,36.708803,Exact,,JB- Collected by CR,BGSENT,"BG-Lure, CO2 (dry ice)",2025-04-23,17,1,1,N,Fixed; 489 Brehler,Culex tarsalis,04/24/25 10:14 AM,,,3,
CNSL,191,3406201,2086,142227-801,3545 Greenwood Ave.,Sanger,93657,"Fresno County (California, USA)",2086,142227-801,3545 Greenwood Ave.,Sanger,93657,"Fresno County (California, USA)",,,Sanger,516.4777413,Sanger,Fresno,California,-119.566456,36.684236,Exact,,JB- Collected by CR,BGSENT,"BG-Lure, CO2 (dry ice)",2025-04-23,17,1,1,N,Fixed; 3545 Greenwood Ave,Culex quinquefasciatus,04/24/25 10:15 AM,,,1,
CNSL,191,3406201,2086,142227-801,3545 Greenwood Ave.,Sanger,93657,"Fresno County (California, USA)",2086,142227-801,3545 Greenwood Ave.,Sanger,93657,"Fresno County (California, USA)",,,Sanger,516.4777413,Sanger,Fresno,California,-119.566456,36.684236,Exact,,JB- Collected by CR,BGSENT,"BG-Lure, CO2 (dry ice)",2025-04-23,17,1,1,N,Fixed; 3545 Greenwood Ave,Culex tarsalis,04/24/25 10:15 AM,,,1,
CNSL,192,3406204,2522,142216-810,1246 S Indianola Ave,Sanger,93657,"Fresno County (California, USA)",2522,142216-810,1246 S Indianola Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,259.4953178,Sanger,Fresno,California,-119.581387,36.719266,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,"Fixed; SE of CA and Indianola, oranges",Culex quinquefasciatus,04/24/25 10:17 AM,,,28,
CNSL,192,3406204,2522,142216-810,1246 S Indianola Ave,Sanger,93657,"Fresno County (California, USA)",2522,142216-810,1246 S Indianola Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,259.4953178,Sanger,Fresno,California,-119.581387,36.719266,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,"Fixed; SE of CA and Indianola, oranges",Culex tarsalis,04/24/25 10:17 AM,,,11,
CNSL,192,3406204,2522,142216-810,1246 S Indianola Ave,Sanger,93657,"Fresno County (California, USA)",2522,142216-810,1246 S Indianola Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,259.4953178,Sanger,Fresno,California,-119.581387,36.719266,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,"Fixed; SE of CA and Indianola, oranges",Culex stigmatosoma,04/24/25 10:17 AM,,,32,
CNSL,193,3406223,2529,142221-805,11342 E Annadale Ave,Sanger,93657,"Fresno County (California, USA)",2529,142221-805,11342 E Annadale Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,312.7500022,Sanger,Fresno,California,-119.586756,36.699062,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,"Fixed; W of Annadale and Indianola on S side, oranges",Culex quinquefasciatus,04/24/25 10:33 AM,,,41,
CNSL,193,3406223,2529,142221-805,11342 E Annadale Ave,Sanger,93657,"Fresno County (California, USA)",2529,142221-805,11342 E Annadale Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,312.7500022,Sanger,Fresno,California,-119.586756,36.699062,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,"Fixed; W of Annadale and Indianola on S side, oranges",Culex stigmatosoma,04/24/25 10:33 AM,,,34,
CNSL,193,3406223,2529,142221-805,11342 E Annadale Ave,Sanger,93657,"Fresno County (California, USA)",2529,142221-805,11342 E Annadale Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,312.7500022,Sanger,Fresno,California,-119.586756,36.699062,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,"Fixed; W of Annadale and Indianola on S side, oranges",Culex tarsalis,04/24/25 10:33 AM,,,13,
CNSL,193,3406223,2529,142221-805,11342 E Annadale Ave,Sanger,93657,"Fresno County (California, USA)",2529,142221-805,11342 E Annadale Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,312.7500022,Sanger,Fresno,California,-119.586756,36.699062,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,"Fixed; W of Annadale and Indianola on S side, oranges",Culiseta inornata,04/24/25 10:33 AM,,,1,
CNSL,194,3406225,2523,142216-811,11333 E Church Ave,Sanger,93657,"Fresno County (California, USA)",2523,142216-811,11333 E Church Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,234.6261506,Sanger,Fresno,California,-119.585979,36.713487,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,"Fixed; SW of Church and Indianola, almonds",Culex quinquefasciatus,04/24/25 10:34 AM,,,3,
CNSL,194,3406225,2523,142216-811,11333 E Church Ave,Sanger,93657,"Fresno County (California, USA)",2523,142216-811,11333 E Church Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,234.6261506,Sanger,Fresno,California,-119.585979,36.713487,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,"Fixed; SW of Church and Indianola, almonds",Culex tarsalis,04/24/25 10:34 AM,,,4,
CNSL,194,3406225,2523,142216-811,11333 E Church Ave,Sanger,93657,"Fresno County (California, USA)",2523,142216-811,11333 E Church Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,234.6261506,Sanger,Fresno,California,-119.585979,36.713487,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,"Fixed; SW of Church and Indianola, almonds",Culex stigmatosoma,04/24/25 10:34 AM,,,2,
CNSL,195,3406830,2291,152205-802,NW Lincoln/Del Rey,Del Rey,93616,"Fresno County (California, USA)",2291,152205-802,NW Lincoln/Del Rey,Del Rey,93616,"Fresno County (California, USA)",,,Del Rey,0,Parlier-Del Rey,Fresno,California,-119.596006,36.652513,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,Y,"Fixed; Del Rey stonefruit orchard to the South, fan off",,04/25/25 08:22 AM,,,,
CNSL,196,3406833,3435,142214-807,Rainbow Route and Quality Ave,Sanger,93657,"Fresno County (California, USA)",3435,142214-807,Rainbow Route and Quality Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,17.30447966,Sanger,Fresno,California,-119.542803,36.706992,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,Fixed; persimmon orchard NE of Quality and 8th,Culex quinquefasciatus,04/25/25 08:23 AM,,,2,
CNSL,196,3406833,3435,142214-807,Rainbow Route and Quality Ave,Sanger,93657,"Fresno County (California, USA)",3435,142214-807,Rainbow Route and Quality Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,17.30447966,Sanger,Fresno,California,-119.542803,36.706992,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,Fixed; persimmon orchard NE of Quality and 8th,Culex tarsalis,04/25/25 08:23 AM,,,3,
CNSL,196,3406833,3435,142214-807,Rainbow Route and Quality Ave,Sanger,93657,"Fresno County (California, USA)",3435,142214-807,Rainbow Route and Quality Ave,Sanger,93657,"Fresno County (California, USA)",,,Sanger,17.30447966,Sanger,Fresno,California,-119.542803,36.706992,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,Fixed; persimmon orchard NE of Quality and 8th,Culiseta inornata,04/25/25 08:23 AM,,,1,
CNSL,197,3406836,2685,142210-801,NE of Fairbanks & Oak,Sanger,93657,"Fresno County (California, USA)",2685,142210-801,NE of Fairbanks & Oak,Sanger,93657,"Fresno County (California, USA)",,,Sanger,32.29316193,Sanger,Fresno,California,-119.569425,36.72144,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,Fixed; Orchard NE of Fairbanks and Oak,Culex quinquefasciatus,04/25/25 08:26 AM,,,4,
CNSL,197,3406836,2685,142210-801,NE of Fairbanks & Oak,Sanger,93657,"Fresno County (California, USA)",2685,142210-801,NE of Fairbanks & Oak,Sanger,93657,"Fresno County (California, USA)",,,Sanger,32.29316193,Sanger,Fresno,California,-119.569425,36.72144,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,Fixed; Orchard NE of Fairbanks and Oak,Culex stigmatosoma,04/25/25 08:26 AM,,,1,
CNSL,197,3406836,2685,142210-801,NE of Fairbanks & Oak,Sanger,93657,"Fresno County (California, USA)",2685,142210-801,NE of Fairbanks & Oak,Sanger,93657,"Fresno County (California, USA)",,,Sanger,32.29316193,Sanger,Fresno,California,-119.569425,36.72144,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,Fixed; Orchard NE of Fairbanks and Oak,Culex tarsalis,04/25/25 08:26 AM,,,1,
CNSL,198,3406840,2703,152205-816,10591 E American Ave,Del Rey,93616,"Fresno County (California, USA)",2703,152205-816,10591 E American Ave,Del Rey,93616,"Fresno County (California, USA)",,,Del Rey,0,Parlier-Del Rey,Fresno,California,-119.599964,36.662836,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,Fixed; Del Rey almond orchard Portola/American,,04/25/25 08:27 AM,,,,
CNSL,199,3406844,2266,142215-809,Greenwood and Church,Sanger,93657,"Fresno County (California, USA)",2266,142215-809,Greenwood and Church,Sanger,93657,"Fresno County (California, USA)",,,Sanger,0,Sanger,Fresno,California,-119.564886,36.713961,Exact,,JB- Collected by CR,CO2,CO2 (dry ice),2025-04-23,17,1,1,N,"Fixed; Holding Park, Greenwood and Church",Culex tarsalis,04/25/25 08:28 AM,,,1,
