"agency_code","agency_collection_num","collection_id","code","name","street","city","zip","region","site_code","site_name","site_street","site_city","site_zip","site_region","calculated_neighborhood","calculated_neighborhood_distance","calculated_city","calculated_city_distance","calculated_subcounty","calculated_county","calculated_state","longitude","latitude","coordinate_precision","group","identified_by","trap_type","lure","collection_date","disease_week","num_trap","trap_nights","trap_problem","comments","species","add_date","add_user","males","females - mixed","females - gravid"
"CNSL",153,3405163,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","BG Sentinel","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; Belmont Country Club","Culex quinquefasciatus","2025-04-23T15:42:54.170Z",1032,0,7,0
"CNSL",153,3405163,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","BG Sentinel","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; Belmont Country Club","Culex tarsalis","2025-04-23T15:42:54.170Z",1032,0,3,0
"CNSL",153,3405163,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","BG Sentinel","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; Belmont Country Club","Aedes aegypti","2025-04-23T15:42:54.170Z",1032,0,1,0
"CNSL",156,3405167,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; orchard N of RR tracks on W side of Leonard","Culex quinquefasciatus","2025-04-23T15:45:57.861Z",1032,0,1,0
"CNSL",156,3405167,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; orchard N of RR tracks on W side of Leonard","Culex stigmatosoma","2025-04-23T15:45:57.861Z",1032,0,1,0
"CNSL",156,3405167,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; orchard N of RR tracks on W side of Leonard","Culex tarsalis","2025-04-23T15:45:57.861Z",1032,0,4,0
"CNSL",155,3405166,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; deadend of Pine, citrus orchard between McKinley and Olive","Culex quinquefasciatus","2025-04-23T15:44:41.289Z",1032,0,1,0
"CNSL",155,3405166,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; deadend of Pine, citrus orchard between McKinley and Olive","Culex tarsalis","2025-04-23T15:44:41.289Z",1032,0,1,0
"CNSL",154,3405164,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; SW corner Shields and Dewolf","Culex quinquefasciatus","2025-04-23T15:43:38.681Z",1032,1,0,0
"CNSL",154,3405164,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; SW corner Shields and Dewolf","Culex quinquefasciatus","2025-04-23T15:43:38.681Z",1032,0,1,0
"CNSL",154,3405164,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; SW corner Shields and Dewolf","Culex tarsalis","2025-04-23T15:43:38.681Z",1032,0,2,0
"CNSL",157,3405168,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; almond orchard N of canal on E side of Fowler Ave","Culex quinquefasciatus","2025-04-23T15:48:34.998Z",1032,0,1,0
"CNSL",157,3405168,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; almond orchard N of canal on E side of Fowler Ave","Culex tarsalis","2025-04-23T15:48:34.998Z",1032,0,1,0
"CNSL",157,3405168,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; almond orchard N of canal on E side of Fowler Ave","Culex stigmatosoma","2025-04-23T15:48:34.998Z",1032,0,1,0
"CNSL",157,3405168,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; almond orchard N of canal on E side of Fowler Ave","Culiseta inornata","2025-04-23T15:48:34.998Z",1032,0,1,0
"CNSL",158,3405169,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; NW corner of Mnt Whitney and Locan, almond orchard","Culex quinquefasciatus","2025-04-23T15:49:29.099Z",1032,0,4,0
"CNSL",158,3405169,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; NW corner of Mnt Whitney and Locan, almond orchard","Aedes aegypti","2025-04-23T15:49:29.099Z",1032,0,1,0
"CNSL",158,3405169,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; NW corner of Mnt Whitney and Locan, almond orchard","Culex tarsalis","2025-04-23T15:49:29.099Z",1032,0,7,0
"CNSL",158,3405169,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; NW corner of Mnt Whitney and Locan, almond orchard","Culiseta inornata","2025-04-23T15:49:29.099Z",1032,0,1,0
"CNSL",159,3405170,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; SW of Mt Whitney and W of Old Kingston, almonds N of canal","Culex quinquefasciatus","2025-04-23T15:50:16.839Z",1032,0,2,0
"CNSL",161,3405173,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; orchard W of Riverdale Ave and Fatima Ave","Culex tarsalis","2025-04-23T15:52:37.377Z",1032,0,1,0
"CNSL",161,3405173,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; orchard W of Riverdale Ave and Fatima Ave","Culiseta inornata","2025-04-23T15:52:37.377Z",1032,0,2,0
"CNSL",162,3405175,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; Stonefruit orchard E of Clovis on N side of Hochderffer, W of corn and eucalyptus","Culex quinquefasciatus","2025-04-23T15:54:07.275Z",1032,0,9,0
"CNSL",162,3405175,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; Stonefruit orchard E of Clovis on N side of Hochderffer, W of corn and eucalyptus","Culex tarsalis","2025-04-23T15:54:07.275Z",1032,0,3,0
"CNSL",162,3405175,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; Stonefruit orchard E of Clovis on N side of Hochderffer, W of corn and eucalyptus","Culex stigmatosoma","2025-04-23T15:54:07.275Z",1032,0,1,0
"CNSL",162,3405175,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; Stonefruit orchard E of Clovis on N side of Hochderffer, W of corn and eucalyptus","Aedes nigromaculis","2025-04-23T15:54:07.275Z",1032,0,1,0
"CNSL",163,3405176,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; almond orchard N of Levee and Fowler, S of canal","Culex quinquefasciatus","2025-04-23T15:55:32.136Z",1032,0,9,0
"CNSL",163,3405176,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; almond orchard N of Levee and Fowler, S of canal","Culex tarsalis","2025-04-23T15:55:32.136Z",1032,0,5,0
"CNSL",163,3405176,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; almond orchard N of Levee and Fowler, S of canal","Culex stigmatosoma","2025-04-23T15:55:32.136Z",1032,0,2,0
"CNSL",164,3405177,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; orchard W of Mnt Whitney and Latonia","Culex tarsalis","2025-04-23T15:57:54.425Z",1032,0,4,0
"CNSL",164,3405177,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; orchard W of Mnt Whitney and Latonia","Culex stigmatosoma","2025-04-23T15:57:54.425Z",1032,0,2,0
"CNSL",164,3405177,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; orchard W of Mnt Whitney and Latonia","Culex quinquefasciatus","2025-04-23T15:57:54.425Z",1032,0,3,0
"CNSL",165,3405178,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"2025 South; Davis and Elm, almond orchard","Culex quinquefasciatus","2025-04-23T15:58:39.380Z",1032,0,2,0
"CNSL",165,3405178,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","Carbon dioxide baited trap","","2025-04-22T07:00:00.000Z",17,1,1,false,"2025 South; Davis and Elm, almond orchard","Culex tarsalis","2025-04-23T15:58:39.380Z",1032,0,5,0
"CNSL",166,3405180,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","BG Sentinel","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; 6822 De Woody Ave","Culex quinquefasciatus","2025-04-23T16:00:13.880Z",1032,0,2,0
"CNSL",166,3405180,"","","","","","","","","","","","","","","","","","","",,,"","","KR- Collected by MT","BG Sentinel","","2025-04-22T07:00:00.000Z",17,1,1,false,"Fixed; 6822 De Woody Ave","Aedes aegypti","2025-04-23T16:00:13.880Z",1032,0,2,0
"CNSL",167,3406102,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by MT","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"SR90; 2814 Birch St","Culex quinquefasciatus","2025-04-24T16:16:53.356Z",1032,0,0,7
"CNSL",168,3406103,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by MT","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"SR113; 8126 N Maroa Ave","Culex quinquefasciatus","2025-04-24T16:18:40.442Z",1032,2,0,0
"CNSL",168,3406103,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by MT","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"SR113; 8126 N Maroa Ave","Culex quinquefasciatus","2025-04-24T16:18:40.442Z",1032,0,0,8
"CNSL",169,3406104,"003164","142302-807","800 N Piedra Road","Sanger","93657",222,"003164","142302-807","800 N Piedra Road","Sanger","93657",222,"","","","","","","",-119.443806,36.746111,2,"","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"SR103; 734 N Piedra Rd","Culex quinquefasciatus","2025-04-24T16:20:27.768Z",1032,0,0,4
"CNSL",169,3406104,"003164","142302-807","800 N Piedra Road","Sanger","93657",222,"003164","142302-807","800 N Piedra Road","Sanger","93657",222,"","","","","","","",-119.443806,36.746111,2,"","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"SR103; 734 N Piedra Rd","Culex stigmatosoma","2025-04-24T16:20:27.768Z",1032,0,0,11
"CNSL",169,3406104,"003164","142302-807","800 N Piedra Road","Sanger","93657",222,"003164","142302-807","800 N Piedra Road","Sanger","93657",222,"","","","","","","",-119.443806,36.746111,2,"","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"SR103; 734 N Piedra Rd","Culex thriambus","2025-04-24T16:20:27.768Z",1032,0,0,4
"CNSL",169,3406104,"003164","142302-807","800 N Piedra Road","Sanger","93657",222,"003164","142302-807","800 N Piedra Road","Sanger","93657",222,"","","","","","","",-119.443806,36.746111,2,"","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"SR103; 734 N Piedra Rd","Culex restuans","2025-04-24T16:20:27.768Z",1032,0,0,2
"CNSL",169,3406104,"003164","142302-807","800 N Piedra Road","Sanger","93657",222,"003164","142302-807","800 N Piedra Road","Sanger","93657",222,"","","","","","","",-119.443806,36.746111,2,"","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"SR103; 734 N Piedra Rd","Culiseta incidens","2025-04-24T16:20:27.768Z",1032,0,0,1
"CNSL",169,3406104,"003164","142302-807","800 N Piedra Road","Sanger","93657",222,"003164","142302-807","800 N Piedra Road","Sanger","93657",222,"","","","","","","",-119.443806,36.746111,2,"","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"SR103; 734 N Piedra Rd","Culiseta particeps","2025-04-24T16:20:27.768Z",1032,0,0,1
"CNSL",170,3406105,"003164","142302-807","800 N Piedra Road","Sanger","93657",222,"003164","142302-807","800 N Piedra Road","Sanger","93657",222,"","","","","","","",-119.443806,36.746111,2,"","JB- Collected by CR","BG Sentinel","","2025-04-23T07:00:00.000Z",17,1,1,false,"SR103; 734 N Piedra Rd","Aedes melanimon","2025-04-24T16:21:44.232Z",1032,0,1,0
"CNSL",171,3406106,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by MT","BG Sentinel","","2025-04-23T07:00:00.000Z",17,1,1,false,"SR90; 2814 Birch St","Culex quinquefasciatus","2025-04-24T16:22:37.141Z",1032,0,1,0
"CNSL",172,3406108,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by MT","BG Sentinel","","2025-04-23T07:00:00.000Z",17,1,1,false,"SR113; 8126 N Maroa Ave","Culex quinquefasciatus","2025-04-24T16:23:32.803Z",1032,0,5,0
"CNSL",172,3406108,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by MT","BG Sentinel","","2025-04-23T07:00:00.000Z",17,1,1,false,"SR113; 8126 N Maroa Ave","Culex tarsalis","2025-04-24T16:23:32.803Z",1032,0,2,0
"CNSL",172,3406108,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by MT","BG Sentinel","","2025-04-23T07:00:00.000Z",17,1,1,false,"SR113; 8126 N Maroa Ave","Aedes aegypti","2025-04-24T16:23:32.803Z",1032,0,1,0
"CNSL",173,3406109,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; Del Rey stonefruit orchard to the South","Culex quinquefasciatus","2025-04-24T16:27:19.116Z",1032,5,0,0
"CNSL",173,3406109,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; Del Rey stonefruit orchard to the South","Culex quinquefasciatus","2025-04-24T16:27:19.116Z",1032,0,0,9
"CNSL",173,3406109,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; Del Rey stonefruit orchard to the South","Culex stigmatosoma","2025-04-24T16:27:19.116Z",1032,1,0,0
"CNSL",173,3406109,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; Del Rey stonefruit orchard to the South","Culex tarsalis","2025-04-24T16:27:19.116Z",1032,1,0,0
"CNSL",174,3406110,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; persimmon orchard NE of Quality and 8th","Culex quinquefasciatus","2025-04-24T16:28:54.078Z",1032,0,0,53
"CNSL",174,3406110,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; persimmon orchard NE of Quality and 8th","Culex tarsalis","2025-04-24T16:28:54.078Z",1032,0,0,3
"CNSL",174,3406110,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; persimmon orchard NE of Quality and 8th","Culex stigmatosoma","2025-04-24T16:28:54.078Z",1032,0,0,2
"CNSL",175,3406111,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; orchard NE of Fairbanks and Oak","Culex quinquefasciatus","2025-04-24T16:30:27.964Z",1032,0,0,4
"CNSL",176,3406112,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; Del Rey almond orchard Portola/ American","Culex quinquefasciatus","2025-04-24T16:31:33.225Z",1032,1,0,0
"CNSL",176,3406112,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; Del Rey almond orchard Portola/ American","Culex quinquefasciatus","2025-04-24T16:31:33.225Z",1032,0,0,3
"CNSL",176,3406112,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; Del Rey almond orchard Portola/ American","Culex stigmatosoma","2025-04-24T16:31:33.225Z",1032,0,0,2
"CNSL",177,3406113,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; Holding Park, Greenwood and Church","Culex quinquefasciatus","2025-04-24T16:32:17.066Z",1032,3,0,0
"CNSL",177,3406113,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; Holding Park, Greenwood and Church","Culex quinquefasciatus","2025-04-24T16:32:17.066Z",1032,0,0,19
"CNSL",177,3406113,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; Holding Park, Greenwood and Church","Culex stigmatosoma","2025-04-24T16:32:17.066Z",1032,1,0,0
"CNSL",177,3406113,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; Holding Park, Greenwood and Church","Culex stigmatosoma","2025-04-24T16:32:17.066Z",1032,0,0,3
"CNSL",178,3406169,"002083","142222-803","2590 North","Sanger","93657",222,"002083","142222-803","2590 North","Sanger","93657",222,"","","","","","","",-119.573136,36.693394,2,"","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; St. Mary's Church, NE North and Bethel","Culex quinquefasciatus","2025-04-24T16:59:33.604Z",1032,1,0,0
"CNSL",178,3406169,"002083","142222-803","2590 North","Sanger","93657",222,"002083","142222-803","2590 North","Sanger","93657",222,"","","","","","","",-119.573136,36.693394,2,"","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; St. Mary's Church, NE North and Bethel","Culex quinquefasciatus","2025-04-24T16:59:33.604Z",1032,0,0,14
"CNSL",179,3406172,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; 489 Brehler","Culex quinquefasciatus","2025-04-24T17:00:16.203Z",1032,3,0,0
"CNSL",179,3406172,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; 489 Brehler","Culex quinquefasciatus","2025-04-24T17:00:16.203Z",1032,0,0,34
"CNSL",179,3406172,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; 489 Brehler","Culex stigmatosoma","2025-04-24T17:00:16.203Z",1032,0,0,9
"CNSL",180,3406174,"002086","142227-801","3545 Greenwood Ave.","Sanger","93657",222,"002086","142227-801","3545 Greenwood Ave.","Sanger","93657",222,"","","","","","","",-119.566456,36.684236,2,"","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; 3545 Greenwood Ave","Culex quinquefasciatus","2025-04-24T17:00:52.777Z",1032,2,0,0
"CNSL",180,3406174,"002086","142227-801","3545 Greenwood Ave.","Sanger","93657",222,"002086","142227-801","3545 Greenwood Ave.","Sanger","93657",222,"","","","","","","",-119.566456,36.684236,2,"","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; 3545 Greenwood Ave","Culex quinquefasciatus","2025-04-24T17:00:52.777Z",1032,0,0,33
"CNSL",181,3406178,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; SE of CA and Indianola, oranges","Culex quinquefasciatus","2025-04-24T17:01:45.162Z",1032,0,0,13
"CNSL",182,3406180,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; W of Annadale and Indianola on S side oranges","Culex quinquefasciatus","2025-04-24T17:02:30.993Z",1032,2,0,0
"CNSL",182,3406180,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; W of Annadale and Indianola on S side oranges","Culex quinquefasciatus","2025-04-24T17:02:30.993Z",1032,0,0,12
"CNSL",183,3406185,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; SW of Church and Indianola, almonds","Culex quinquefasciatus","2025-04-24T17:03:22.200Z",1032,1,0,0
"CNSL",183,3406185,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; SW of Church and Indianola, almonds","Culex quinquefasciatus","2025-04-24T17:03:22.200Z",1032,0,0,3
"CNSL",183,3406185,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; SW of Church and Indianola, almonds","Culex stigmatosoma","2025-04-24T17:03:22.200Z",1032,0,0,1
"CNSL",183,3406185,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by CR","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; SW of Church and Indianola, almonds","Culex tarsalis","2025-04-24T17:03:22.200Z",1032,0,0,1
"CNSL",184,3406187,"002020","132217-804","North/East of Ashlan and Quail Lake Drive","Clovis","93611",222,"002020","132217-804","North/East of Ashlan and Quail Lake Drive","Clovis","93611",222,"","","","","","","",-119.595,36.795,2,"","JB- Collected by MT","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; QL, Red Bank Slough","Culex quinquefasciatus","2025-04-24T17:04:42.020Z",1032,2,0,0
"CNSL",184,3406187,"002020","132217-804","North/East of Ashlan and Quail Lake Drive","Clovis","93611",222,"002020","132217-804","North/East of Ashlan and Quail Lake Drive","Clovis","93611",222,"","","","","","","",-119.595,36.795,2,"","JB- Collected by MT","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; QL, Red Bank Slough","Culex quinquefasciatus","2025-04-24T17:04:42.020Z",1032,0,0,11
"CNSL",184,3406187,"002020","132217-804","North/East of Ashlan and Quail Lake Drive","Clovis","93611",222,"002020","132217-804","North/East of Ashlan and Quail Lake Drive","Clovis","93611",222,"","","","","","","",-119.595,36.795,2,"","JB- Collected by MT","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; QL, Red Bank Slough","Culex stigmatosoma","2025-04-24T17:04:42.020Z",1032,0,0,17
"CNSL",184,3406187,"002020","132217-804","North/East of Ashlan and Quail Lake Drive","Clovis","93611",222,"002020","132217-804","North/East of Ashlan and Quail Lake Drive","Clovis","93611",222,"","","","","","","",-119.595,36.795,2,"","JB- Collected by MT","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; QL, Red Bank Slough","Culex thriambus","2025-04-24T17:04:42.020Z",1032,0,0,2
"CNSL",185,3406189,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by MT","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; NE of Ashlan and Thompson in almond orchard","Culex quinquefasciatus","2025-04-24T17:06:12.848Z",1032,2,0,0
"CNSL",185,3406189,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by MT","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; NE of Ashlan and Thompson in almond orchard","Culex quinquefasciatus","2025-04-24T17:06:12.848Z",1032,0,0,21
"CNSL",185,3406189,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by MT","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; NE of Ashlan and Thompson in almond orchard","Culex stigmatosoma","2025-04-24T17:06:12.848Z",1032,0,0,6
"CNSL",185,3406189,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by MT","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; NE of Ashlan and Thompson in almond orchard","Culiseta inornata","2025-04-24T17:06:12.848Z",1032,0,0,1
"CNSL",186,3406190,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by MT","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; Wolf Lakes","Culex quinquefasciatus","2025-04-24T17:06:59.251Z",1032,1,0,0
"CNSL",186,3406190,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by MT","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; Wolf Lakes","Culex quinquefasciatus","2025-04-24T17:06:59.251Z",1032,0,0,8
"CNSL",186,3406190,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by MT","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; Wolf Lakes","Culex stigmatosoma","2025-04-24T17:06:59.251Z",1032,0,0,7
"CNSL",186,3406190,"","","","","","","","","","","","","","","","","","","",,,"","","JB- Collected by MT","Gravid trap","","2025-04-23T07:00:00.000Z",17,1,1,false,"Fixed; Wolf Lakes","Culex tarsalis","2025-04-24T17:06:59.251Z",1032,0,0,1
